TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Category_Encoded,Target
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,0,0
181.81,Debit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,0,1
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,0,3
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,0,0
220.68,Debit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,0,2
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,0,2
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,0,1
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,0,0
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,0,3
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,0,2
10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,0,3
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,0,2
109.43,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,0,3
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,0,1
620.54,Debit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,0,0
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,0,1
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,0,2
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,0,3
899.2850000000002,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,0,1
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,0,3
35.94,Debit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,0,3
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,0,3
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,0,2
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,0,2
363.84,Debit,Columbus,Online,73.0,Retired,118.0,1.0,5415.64,0,1
34.74,Debit,Portland,Online,45.0,Retired,72.0,1.0,3736.57,0,2
64.01,Debit,Philadelphia,Branch,19.0,Student,240.0,1.0,1225.69,0,0
108.75,Debit,Houston,ATM,50.0,Doctor,22.999999999999996,1.0,14829.85,0,3
50.9,Debit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,0,3
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,0,0
37.4,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,0,2
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,0,0
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,0,1
410.49,Debit,Atlanta,Branch,25.0,Student,112.0,1.0,1843.57,0,1
899.2850000000002,Debit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,0,2
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,0,0
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,0,1
122.14,Debit,Omaha,Online,22.0,Student,112.0,1.0,327.68,0,0
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,0,0
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,0,0
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,0,1
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,0,0
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,0,2
899.2850000000002,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.34,0,0
40.12,Debit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,0,1
125.00000000000001,Debit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,0,3
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,0,1
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,0,2
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,0,1
1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,0,2
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,0,0
383.95,Debit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,0,2
12.94,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,0,3
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,0,2
899.2850000000002,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999999,0,0
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,0,0
99.25,Debit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,0,2
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,0,0
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,0,2
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,0,1
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,0,3
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,0,3
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,0,0
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,0,0
410.4,Debit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,0,2
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,0,1
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,0,1
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,0,1
53.79,Debit,Philadelphia,ATM,54.0,Engineer,137.0,1.0,6229.36,0,0
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,0,0
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,0,3
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,0,1
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,0,1
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,0,0
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,1.0,852.98,0,0
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,0,3
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,0,2
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,0,2
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,0,1
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,0,3
27.25,Debit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,0,3
899.2850000000002,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,0,3
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,0,3
667.95,Debit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,0,0
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,0,1
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,0,3
88.06,Debit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,0,2
745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,0,0
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,0,0
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,0,0
74.11,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,0,2
41.13,Debit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,0,0
192.02,Debit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,0,3
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,0,3
296.46,Debit,Dallas,Branch,23.0,Student,136.0,1.0,558.99,0,1
341.84,Debit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,0,3
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,0,2
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,1.0,6338.35,0,2
27.51,Debit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,0,1
12.18,Debit,New York,Branch,76.0,Retired,77.0,1.0,4909.24,0,0
207.71,Debit,Kansas City,Online,25.0,,63.0,1.0,570.0999999999999,0,3
25.77,Debit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,0,2
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,0,0
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,0,3
521.01,Debit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,0,2
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,0,2
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,0,1
265.44,Debit,San Antonio,ATM,30.0,Engineer,169.0,1.0,9700.77,0,2
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,0,0
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,0,1
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,0,3
321.82,Debit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,0,2
899.2850000000002,Debit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,0,2
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,0,2
14.08,Debit,,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,0,2
899.2850000000002,Debit,Colorado Springs,ATM,45.0,Doctor,121.0,1.0,11041.9,0,1
566.33,Debit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,0,1
206.51,Debit,Indianapolis,ATM,51.0,Retired,275.0,1.0,3921.74,0,3
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,0,2
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,0,2
318.92,Debit,Washington,Branch,21.0,Student,60.00000000000001,1.0,1167.25,0,2
583.3,Debit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,0,0
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,0,0
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,0,1
225.93,Debit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,0,0
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,0,2
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,0,2
191.89,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,0,2
304.75,Debit,Austin,Branch,78.0,Retired,125.0,1.0,1916.34,0,1
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,0,2
8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,0,0
435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,0,0
743.24,Debit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,0,3
16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,0,1
290.86,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,0,0
85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,0,2
555.71,Debit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,0,1
40.03,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,0,0
73.01,Debit,Milwaukee,Online,25.0,Student,61.99999999999999,1.0,1997.3299999999997,0,0
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,0,2
1.9299999999999997,Debit,Chicago,Branch,47.0,Doctor,175.0,1.0,5684.09,0,1
252.92999999999998,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,0,2
238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,1.0,868.9099999999999,0,3
899.2850000000002,Debit,Tucson,Branch,61.0,Retired,129.0,1.0,5838.91,0,2
58.7,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,0,0
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,0,0
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,0,3
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,0,1
248.15000000000003,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,0,0
24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,0,2
428.61,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,0,3
117.66,Debit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,0,0
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,0,0
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,0,1
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,0,0
305.18,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,0,1
506.90000000000003,Debit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,0,3
504.11999999999995,Debit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.28,0,1
42.09,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,0,3
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,0,1
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,0,1
303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,0,2
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,0,0
270.54,Debit,Sacramento,ATM,20.0,Student,139.0,1.0,269.78,0,2
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,0,3
34.67,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,0,1
326.03,Debit,New York,Online,18.0,Student,137.0,1.0,290.24,0,0
148.26,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,0,0
899.2850000000002,Debit,San Diego,Online,19.0,Student,37.99999999999999,1.0,1605.67,0,2
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,0,2
254.33999999999997,Debit,El Paso,Online,49.0,Engineer,112.0,1.0,5461.08,0,3
819.48,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,0,2
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,0,2
57.16,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,0,1
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,0,0
46.96,Debit,Las Vegas,Online,46.0,Engineer,112.0,1.0,2028.92,0,3
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,0,3
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,0,2
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,0,1
1.8200000000000003,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,0,2
40.9,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,0,1
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,0,2
169.97,Debit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,0,2
17.79,Debit,Jacksonville,Branch,61.0,Retired,162.0,1.0,2281.9,0,3
486.61,Debit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,0,2
148.13,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,0,2
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,0,1
720.89,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,0,3
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,0,0
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,0,3
216.76,Debit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6399999999999,0,0
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,0,0
292.03,Debit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3300000000002,0,0
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,0,2
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,0,2
33.76,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,0,2
253.46000000000004,Debit,Memphis,ATM,45.0,Engineer,60.00000000000001,1.0,4734.110000000001,0,0
899.2850000000002,Debit,Los Angeles,ATM,65.0,Retired,173.0,1.0,3910.5900000000006,0,0
138.68,Debit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.2,0,1
42.56,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,0,3
680.76,Debit,,Branch,21.0,Student,165.0,1.0,572.97,0,2
53.83,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,0,1
11.09,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,0,1
37.81,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,0,2
449.18,Debit,Denver,Online,67.0,Retired,50.00000000000001,1.0,1025.99,0,3
899.2850000000002,Debit,San Diego,ATM,30.0,Doctor,250.0,1.0,13534.3,0,2
297.6,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,0,0
683.75,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,0,3
21.4,Debit,,Online,48.0,Engineer,129.0,1.0,8551.6,0,2
315.94,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,0,0
331.32,Debit,Sacramento,Branch,61.0,Doctor,137.0,1.0,13054.54,0,2
223.76,Debit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,0,1
216.03,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,0,1
17.42,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,0,1
491.91,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,0,0
350.11,Debit,Raleigh,Online,74.0,Retired,178.0,1.0,4639.04,0,2
218.07,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.62,0,1
291.09,Debit,El Paso,Branch,48.0,Engineer,112.0,1.0,6312.79,0,3
422.14,Debit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.32,0,1
613.21,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,0,2
73.83,Debit,Las Vegas,Online,69.0,Doctor,69.00000000000001,1.0,6020.29,0,3
67.33,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,0,3
26.92,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,0,3
18.3,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.5200000000004,0,0
317.94,Debit,Los Angeles,ATM,54.0,Engineer,123.99999999999999,1.0,2996.51,0,0
179.38,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,0,0
899.2850000000002,Debit,,Online,68.0,Doctor,139.0,1.0,7006.46,0,2
13.92,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,0,0
365.43,Debit,Portland,ATM,25.0,Student,176.0,1.0,1073.51,0,2
263.59,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,0,1
54.8,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,0,1
141.49,Debit,Baltimore,Online,24.0,Student,75.0,1.0,1665.58,0,1
31.389999999999997,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4900000000001,0,2
93.82,Debit,,Online,39.0,Engineer,176.0,1.0,8422.06,0,2
5.71,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,0,2
178.39,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,0,2
126.91,Debit,,ATM,22.0,Student,42.00000000000001,1.0,692.6899999999999,0,2
36.09,Debit,Columbus,Branch,53.0,Doctor,167.0,1.0,12319.26,0,1
91.77,Debit,Omaha,Branch,51.0,Doctor,174.0,1.0,9240.73,0,0
198.92,Debit,,Online,36.0,Engineer,100.00000000000001,1.0,2854.66,0,2
137.81,Debit,Detroit,Branch,58.0,Engineer,44.0,1.0,2631.47,0,3
136.88,Debit,Memphis,Branch,24.0,Student,71.0,1.0,7465.950000000001,0,0
133.07,Debit,Sacramento,Branch,21.0,Student,155.0,1.0,1670.99,0,2
1.14,Debit,Indianapolis,Branch,43.0,Doctor,137.0,1.0,13913.92,0,3
256.34,Debit,Kansas City,Branch,69.0,Retired,99.0,1.0,7471.630000000001,0,3
56.11,Debit,Boston,Branch,36.0,Doctor,109.0,1.0,11123.65,0,1
118.1,Debit,Fort Worth,ATM,50.0,Engineer,50.00000000000001,1.0,7976.6,0,3
137.86,Debit,Sacramento,Online,66.0,Doctor,120.0,1.0,8046.939999999999,0,2
813.78,Debit,Atlanta,ATM,54.0,Doctor,55.0,1.0,14935.500000000002,0,1
237.97,Debit,Columbus,ATM,69.0,Doctor,69.00000000000001,1.0,13486.15,0,1
684.96,Debit,Mesa,ATM,21.0,Student,30.999999999999996,1.0,526.67,0,0
878.63,Debit,Columbus,ATM,60.0,Engineer,139.0,1.0,4954.37,0,1
276.56,Debit,Austin,Branch,68.0,Doctor,15.0,1.0,8942.58,0,1
8.75,Debit,Louisville,ATM,79.0,Retired,199.0,1.0,4044.6199999999994,0,0
637.48,Debit,Colorado Springs,Online,65.0,Retired,207.0,1.0,4148.85,0,1
103.15,Debit,San Diego,Branch,51.0,Doctor,179.0,1.0,11388.15,0,2
505.59999999999997,Debit,Denver,Branch,52.0,Retired,183.0,1.0,5347.57,0,3
371.86,Debit,Miami,ATM,46.0,Doctor,91.0,1.0,1329.45,0,0
14.26,Debit,Virginia Beach,Branch,50.0,Engineer,37.0,1.0,2475.65,0,2
13.16,Debit,Mesa,Branch,43.0,Engineer,98.0,1.0,1019.46,0,0
167.92,Debit,Memphis,ATM,40.0,Doctor,136.0,1.0,14321.73,0,0
73.01,Debit,Houston,ATM,56.0,Retired,101.0,1.0,2833.12,0,3
201.5,Debit,Dallas,Online,61.0,Doctor,196.0,1.0,12148.32,0,1
150.3,Debit,Las Vegas,Online,41.0,Doctor,204.0,1.0,14371.08,0,3
23.7,Debit,San Francisco,ATM,46.0,Doctor,32.0,1.0,7947.439999999999,0,2
49.59,Debit,Boston,Branch,48.0,Engineer,147.0,1.0,6037.03,0,1
720.13,Debit,Omaha,ATM,22.0,Student,96.0,1.0,387.02,0,0
134.92,Debit,Los Angeles,Online,19.0,Student,101.0,1.0,1081.97,0,0
116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,1.0,729.7,0,0
11.06,Debit,Colorado Springs,ATM,34.0,Engineer,13.0,1.0,2782.21,0,1
88.29,Debit,Houston,Online,50.0,Engineer,287.0,1.0,5245.93,0,3
5.81,Debit,Houston,ATM,25.0,Student,222.0,1.0,1290.95,0,3
103.48,Debit,Baltimore,ATM,32.0,Engineer,33.0,1.0,6494.25,0,1
156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,1.0,4004.35,0,0
505.14,Debit,Portland,ATM,68.0,Retired,179.0,1.0,2525.47,0,2
31.060000000000002,Debit,Kansas City,ATM,46.0,Doctor,61.00000000000001,1.0,11014.25,0,3
7.610000000000001,Debit,Atlanta,ATM,50.0,Doctor,163.0,1.0,6275.0,0,1
276.16,Debit,Portland,ATM,53.0,Retired,71.0,1.0,1733.34,0,2
145.77,Debit,Memphis,ATM,68.0,Retired,237.0,1.0,5294.98,0,0
369.44,Debit,Detroit,Online,34.0,Engineer,18.999999999999996,1.0,5018.67,0,3
558.86,Debit,Austin,ATM,60.0,Doctor,95.0,1.0,9844.32,0,1
429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,1.0,712.1299999999999,0,3
36.74,Debit,Tucson,Branch,33.0,Doctor,133.0,1.0,6217.58,0,2
79.14,Debit,Portland,Online,57.0,Retired,22.0,1.0,2229.56,0,2
132.48,Debit,Charlotte,Branch,36.0,Engineer,101.0,1.0,9313.05,0,1
136.48,Debit,Charlotte,Online,52.0,Engineer,138.0,1.0,4618.53,0,1
203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.0,1.0,6747.16,0,1
750.95,Debit,Chicago,Branch,78.0,Retired,26.999999999999996,1.0,5134.37,0,1
0.84,Debit,Austin,ATM,52.0,Engineer,30.999999999999996,1.0,2207.54,0,1
257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,1.0,13336.15,0,0
767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1.0,1801.69,0,2
182.29,Debit,San Diego,Online,54.0,Doctor,123.0,1.0,522.39,0,2
184.51,Debit,Portland,Online,54.0,Doctor,118.0,1.0,9381.64,0,2
451.31,Debit,Fort Worth,ATM,62.0,Retired,166.0,1.0,2963.29,0,3
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,0,1
72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,0,3
74.11,Debit,Virginia Beach,Online,69.0,Retired,71.0,1.0,3920.11,0,2
22.15,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,0,3
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,0,1
790.07,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000001,0,0
406.33,Debit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,0,0
767.41,Debit,Fort Worth,ATM,56.0,Doctor,26.999999999999996,1.0,12799.34,0,3
4.58,Debit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999999,0,1
211.36,Debit,Atlanta,Branch,53.0,Doctor,88.0,1.0,13273.08,0,1
49.67,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.94,0,1
77.83,Debit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,0,3
702.87,Debit,Washington,ATM,19.0,Student,183.99999999999997,1.0,1237.5,0,2
133.56,Debit,,Online,25.0,Student,177.0,1.0,783.8299999999999,0,2
868.05,Debit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,0,2
52.87,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,0,3
179.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,0,3
899.2850000000002,Debit,Philadelphia,Online,73.0,Retired,37.0,1.0,1385.74,0,0
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.5199999999995,0,3
227.61,Debit,Houston,Online,71.0,Retired,61.00000000000001,1.0,4405.28,0,3
40.83,Debit,Indianapolis,ATM,48.0,Engineer,24.0,1.0,3944.12,0,3
19.76,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,0,0
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.299999999999,0,2
211.36,Debit,Houston,Online,33.0,Doctor,110.0,1.0,5531.93,0,3
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.73,0,1
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,0,3
